latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
20.96303,106.75724,299.44,0.39,0.36,2025-01-06,1835,SNPP,SNPP,n,2,288.47,0.54,N,0
20.97804,106.60246,298.76,0.39,0.36,2025-01-06,1835,SNPP,SNPP,n,2,285.27,0.58,N,0
21.00233,105.77539,297.95,0.38,0.36,2025-01-06,1835,SNPP,SNPP,n,2,285.81,0.26,N,0
20.82788,106.54937,297.49,0.39,0.36,2025-01-06,1835,SNPP,SNPP,n,2,285.72,0.36,N,0
20.53069,105.86703,303.28,0.38,0.36,2025-01-06,1835,SNPP,SNPP,n,2,289.1,0.33,N,2
20.48087,105.88078,298.09,0.38,0.36,2025-01-06,1835,SNPP,SNPP,n,2,286.93,0.54,N,0
20.45264,105.88705,300.56,0.38,0.36,2025-01-06,1835,SNPP,SNPP,n,2,287.86,0.68,N,2
20.40681,105.9015,307.17,0.38,0.36,2025-01-06,1835,SNPP,SNPP,n,2,289.1,0.97,N,2
20.4035,105.9009,308.96,0.38,0.36,2025-01-06,1835,SNPP,SNPP,n,2,289.08,0.97,N,2
20.39961,105.90399,307.4,0.38,0.36,2025-01-06,1835,SNPP,SNPP,n,2,289.04,0.73,N,2
20.34042,105.91227,299.05,0.38,0.36,2025-01-06,1835,SNPP,SNPP,n,2,288,0.62,N,0
20.13636,106.02402,311.11,0.39,0.36,2025-01-06,1835,SNPP,SNPP,n,2,286.69,0.54,N,0
21.15728,105.20354,339.47,0.42,0.45,2025-01-07,0547,SNPP,SNPP,n,2,294.2,3.06,D,0
21.17022,105.24955,327.38,0.42,0.45,2025-01-07,0547,SNPP,SNPP,n,2,291.95,2.1,D,0
21.21028,104.97878,327.49,0.43,0.46,2025-01-07,0547,SNPP,SNPP,n,2,291.65,2.22,D,0
21.27571,104.9772,331.46,0.43,0.46,2025-01-07,0547,SNPP,SNPP,n,2,291.38,3.57,D,0
21.16679,106.52146,314.13,0.5,0.41,2025-01-07,1816,SNPP,SNPP,n,2,286.71,1.92,N,0
21.16307,106.52066,306.74,0.5,0.41,2025-01-07,1816,SNPP,SNPP,n,2,286,1.2,N,0
21.01969,106.52992,301.47,0.5,0.41,2025-01-07,1816,SNPP,SNPP,n,2,288.98,1.4,N,2
21.01585,106.52751,307.46,0.5,0.41,2025-01-07,1816,SNPP,SNPP,n,2,287.41,2.08,N,2
21.01455,106.53708,299.34,0.5,0.41,2025-01-07,1816,SNPP,SNPP,n,2,289.18,1.22,N,2
21.01015,106.54128,298.88,0.5,0.41,2025-01-07,1816,SNPP,SNPP,n,2,288.49,1.22,N,2
20.96212,106.75521,298.07,0.48,0.4,2025-01-07,1816,SNPP,SNPP,n,2,287.91,0.66,N,0
20.78503,105.46644,336.69,0.4,0.6,2025-01-08,0528,SNPP,SNPP,n,2,288.58,4.11,D,0
21.36814,104.96312,339.32,0.37,0.58,2025-01-09,0650,SNPP,SNPP,n,2,290.19,3.17,D,0
21.77215,106.80174,347.84,0.49,0.65,2025-01-09,0650,SNPP,SNPP,n,2,289.09,6.11,D,0
21.77174,106.79662,331.8,0.49,0.65,2025-01-09,0650,SNPP,SNPP,n,2,287.77,6.11,D,0
21.49483,105.89809,330.67,0.39,0.37,2025-01-11,0612,SNPP,SNPP,n,2,290.36,2.24,D,0
21.60502,106.23313,333.79,0.4,0.37,2025-01-11,0612,SNPP,SNPP,n,2,289.29,2.89,D,0
21.60342,106.17393,330.5,0.4,0.37,2025-01-11,0612,SNPP,SNPP,n,2,291.97,5.1,D,0
21.73424,105.94013,325.89,0.4,0.37,2025-01-11,0612,SNPP,SNPP,n,2,285.31,1.91,D,0
21.84096,105.95342,328.76,0.4,0.37,2025-01-11,0612,SNPP,SNPP,n,2,286.37,1.15,D,0
21.69009,106.58667,297.24,0.42,0.38,2025-01-11,1841,SNPP,SNPP,n,2,279.83,1.21,N,0
21.68939,106.59074,318.59,0.42,0.38,2025-01-11,1841,SNPP,SNPP,n,2,283.06,1.21,N,0
21.71157,106.37687,327.29,0.41,0.37,2025-01-11,1841,SNPP,SNPP,n,2,284.19,1.7,N,0
21.71091,106.38077,317.33,0.41,0.37,2025-01-11,1841,SNPP,SNPP,n,2,283.66,1.7,N,0
21.70749,106.38017,295.21,0.41,0.37,2025-01-11,1841,SNPP,SNPP,n,2,280.95,1.7,N,0
21.55843,105.87103,297.71,0.4,0.37,2025-01-11,1841,SNPP,SNPP,n,2,281.7,0.75,N,0
21.52186,105.77322,342.76,0.4,0.37,2025-01-11,1841,SNPP,SNPP,n,2,283.26,6.23,N,0
21.18565,106.33825,318.77,0.41,0.37,2025-01-11,1841,SNPP,SNPP,n,2,282.88,1.64,N,0
21.19777,106.12075,295.31,0.41,0.37,2025-01-11,1841,SNPP,SNPP,n,2,283.1,0.58,N,0
21.09025,106.62582,300.72,0.42,0.38,2025-01-11,1841,SNPP,SNPP,n,2,281.79,0.76,N,0
21.08956,106.62985,303.54,0.42,0.38,2025-01-11,1841,SNPP,SNPP,n,2,282.27,0.76,N,0
21.01753,106.70661,335.85,0.43,0.38,2025-01-11,1841,SNPP,SNPP,n,2,289.2,18.59,N,0
21.01406,106.70592,335.14,0.43,0.38,2025-01-11,1841,SNPP,SNPP,n,2,285.36,18.59,N,0
21.01912,106.53049,332.94,0.42,0.38,2025-01-11,1841,SNPP,SNPP,n,2,289.39,1.83,N,2
21.01567,106.52982,298.28,0.42,0.38,2025-01-11,1841,SNPP,SNPP,n,2,283.88,1.83,N,2
21.01428,106.53789,303.05,0.42,0.38,2025-01-11,1841,SNPP,SNPP,n,2,286.46,1.54,N,2
21.01014,106.54126,302.13,0.42,0.38,2025-01-11,1841,SNPP,SNPP,n,2,286.07,1.14,N,2
20.40801,105.90064,305.55,0.41,0.37,2025-01-11,1841,SNPP,SNPP,n,2,284.97,0.77,N,2
20.40462,105.89998,298.68,0.41,0.37,2025-01-11,1841,SNPP,SNPP,n,2,284.55,0.77,N,2
20.40056,105.90324,304.38,0.41,0.37,2025-01-11,1841,SNPP,SNPP,n,2,286.54,0.66,N,2
20.39717,105.90258,297.64,0.41,0.37,2025-01-11,1841,SNPP,SNPP,n,2,284.71,0.66,N,2
20.4316,105.94588,332.61,0.48,0.4,2025-01-12,0553,SNPP,SNPP,n,2,299.42,4.5,D,0
20.50513,105.44241,336.9,0.51,0.41,2025-01-12,0553,SNPP,SNPP,n,2,296.54,4.27,D,0
20.60771,105.92206,333.04,0.48,0.4,2025-01-12,0553,SNPP,SNPP,n,2,294.38,9.78,D,0
20.54577,105.56421,331.78,0.5,0.41,2025-01-12,0553,SNPP,SNPP,n,2,294.07,7.81,D,0
20.61136,105.92134,356.17,0.48,0.4,2025-01-12,0553,SNPP,SNPP,n,2,296.62,9.78,D,0
20.61103,105.92297,342.13,0.48,0.4,2025-01-12,0553,SNPP,SNPP,n,2,295.5,9.67,D,0
20.61022,105.9184,328.02,0.48,0.4,2025-01-12,0553,SNPP,SNPP,n,2,295.79,9.67,D,0
20.5463,105.5611,342.09,0.5,0.41,2025-01-12,0553,SNPP,SNPP,n,2,293.46,7.48,D,0
20.62536,105.63807,332.45,0.49,0.41,2025-01-12,0553,SNPP,SNPP,n,2,292.56,5.19,D,0
20.60624,105.30935,329.47,0.51,0.41,2025-01-12,0553,SNPP,SNPP,n,2,295.23,2.94,D,0
20.60958,105.31105,329.05,0.51,0.41,2025-01-12,0553,SNPP,SNPP,n,2,292.48,5.16,D,0
20.72995,105.63797,347.69,0.49,0.4,2025-01-12,0553,SNPP,SNPP,n,2,295.84,6.08,D,0
20.72343,105.60095,341.4,0.49,0.41,2025-01-12,0553,SNPP,SNPP,n,2,293.32,8,D,0
21.08175,106.43385,336.8,0.45,0.39,2025-01-12,0553,SNPP,SNPP,n,2,299.9,8.4,D,0
21.20829,106.66497,354.35,0.44,0.38,2025-01-12,0553,SNPP,SNPP,n,2,302.47,30.21,D,0
21.20757,106.66077,325.72,0.44,0.38,2025-01-12,0553,SNPP,SNPP,n,2,293.7,5.73,D,0
21.23938,106.78429,332.39,0.43,0.38,2025-01-12,0553,SNPP,SNPP,n,2,299.84,4.16,D,0
21.25362,106.54703,331.41,0.44,0.39,2025-01-12,0553,SNPP,SNPP,n,2,296.45,2.05,D,0
21.23408,106.01311,331.4,0.47,0.39,2025-01-12,0553,SNPP,SNPP,n,2,296.96,3.67,D,0
21.12252,105.20124,343.59,0.51,0.41,2025-01-12,0553,SNPP,SNPP,n,2,293.74,10.24,D,0
21.34633,106.22459,325.7,0.45,0.39,2025-01-12,0553,SNPP,SNPP,l,2,298.12,2.38,D,0
21.32361,105.74954,330.4,0.48,0.4,2025-01-12,0553,SNPP,SNPP,n,2,294.93,3.54,D,0
21.5085,106.75064,345.83,0.43,0.38,2025-01-12,0553,SNPP,SNPP,n,2,294.27,7.72,D,0
21.464,106.08563,332.16,0.46,0.39,2025-01-12,0553,SNPP,SNPP,n,2,297.42,2.65,D,0
21.46161,105.92075,340.21,0.47,0.4,2025-01-12,0553,SNPP,SNPP,n,2,298.73,6.84,D,0
21.55588,106.43024,331.89,0.44,0.39,2025-01-12,0553,SNPP,SNPP,n,2,296.42,5.3,D,0
21.30497,104.85905,328.22,0.53,0.42,2025-01-12,0553,SNPP,SNPP,n,2,294.81,1.55,D,0
21.59996,106.49788,325.98,0.44,0.38,2025-01-12,0553,SNPP,SNPP,n,2,296.33,1.88,D,0
21.62279,106.61005,334,0.44,0.38,2025-01-12,0553,SNPP,SNPP,n,2,298.52,3.93,D,0
21.47802,105.75555,344.11,0.48,0.4,2025-01-12,0553,SNPP,SNPP,n,2,294.32,4.69,D,0
21.59245,106.13448,330.92,0.46,0.39,2025-01-12,0553,SNPP,SNPP,n,2,297.93,4.77,D,0
21.47921,105.48257,335.9,0.49,0.4,2025-01-12,0553,SNPP,SNPP,n,2,294.79,5.31,D,0
21.64746,106.41412,332.64,0.44,0.39,2025-01-12,0553,SNPP,SNPP,n,2,294.24,5.92,D,0
21.56535,105.39927,332.69,0.49,0.41,2025-01-12,0553,SNPP,SNPP,n,2,294.85,3.97,D,0
21.75841,106.27838,343.91,0.45,0.39,2025-01-12,0553,SNPP,SNPP,n,2,306.08,6.77,D,0
21.76267,106.28199,325.69,0.45,0.39,2025-01-12,0553,SNPP,SNPP,l,2,296.55,2.07,D,0
21.76195,106.2777,335.93,0.45,0.39,2025-01-12,0553,SNPP,SNPP,n,2,297.48,3.84,D,0
21.76135,106.27884,341.44,0.45,0.39,2025-01-12,0553,SNPP,SNPP,n,2,299.6,5.66,D,0
21.76477,106.17189,335.5,0.45,0.39,2025-01-12,0553,SNPP,SNPP,n,2,295.6,6.07,D,0
21.68094,105.43655,330.61,0.49,0.4,2025-01-12,0553,SNPP,SNPP,n,2,294.74,4.68,D,0
21.85611,106.13664,343.11,0.45,0.39,2025-01-12,0554,SNPP,SNPP,n,2,294.77,10.25,D,0
21.93052,106.44053,331.14,0.44,0.38,2025-01-12,0554,SNPP,SNPP,n,2,295.57,4.07,D,0
21.93401,106.43977,325.11,0.44,0.38,2025-01-12,0554,SNPP,SNPP,n,2,290.14,1.82,D,0
21.80757,105.64716,325.81,0.48,0.4,2025-01-12,0554,SNPP,SNPP,n,2,292.14,2.28,D,0
21.8614,105.91225,344.7,0.46,0.39,2025-01-12,0554,SNPP,SNPP,n,2,297.37,17.3,D,0
21.83881,105.52328,334.43,0.48,0.4,2025-01-12,0554,SNPP,SNPP,n,2,297.57,3.33,D,0
21.92459,105.97766,330.29,0.46,0.39,2025-01-12,0554,SNPP,SNPP,n,2,292.49,2.66,D,0
21.82908,105.28311,344.6,0.5,0.41,2025-01-12,0554,SNPP,SNPP,n,2,299.53,19.2,D,0
21.92402,105.56058,348.62,0.48,0.4,2025-01-12,0554,SNPP,SNPP,n,2,297.52,8.17,D,0
21.93815,105.57661,332.81,0.48,0.4,2025-01-12,0554,SNPP,SNPP,n,2,295.92,4.86,D,0
21.89081,105.2412,330.66,0.5,0.41,2025-01-12,0554,SNPP,SNPP,n,2,294.3,3.03,D,0
21.65027,106.41261,307.97,0.43,0.38,2025-01-12,1822,SNPP,SNPP,n,2,284.28,1.66,N,0
21.58373,106.78244,304.12,0.42,0.38,2025-01-12,1822,SNPP,SNPP,n,2,280.82,0.82,N,0
21.73988,105.24537,299.79,0.49,0.4,2025-01-12,1822,SNPP,SNPP,n,2,281.08,0.64,N,0
21.5666,106.49343,296.54,0.43,0.38,2025-01-12,1822,SNPP,SNPP,n,2,281.96,0.54,N,0
21.5579,105.86945,295.71,0.45,0.39,2025-01-12,1822,SNPP,SNPP,n,2,282.52,0.61,N,2
21.21972,106.68013,317.48,0.42,0.38,2025-01-12,1822,SNPP,SNPP,n,2,281.67,1.27,N,0
21.21912,106.68427,297,0.42,0.38,2025-01-12,1822,SNPP,SNPP,n,2,281.64,0.91,N,0
21.21227,106.65809,312.6,0.42,0.38,2025-01-12,1822,SNPP,SNPP,n,2,282.04,1.25,N,0
21.21169,106.66213,303.74,0.42,0.38,2025-01-12,1822,SNPP,SNPP,n,2,281.65,1.25,N,0
21.20822,106.66158,307.09,0.42,0.38,2025-01-12,1822,SNPP,SNPP,n,2,280.95,1.25,N,0
21.40826,105.05747,308.01,0.49,0.41,2025-01-12,1822,SNPP,SNPP,n,2,281.54,1.18,N,0
21.26417,105.54799,295.76,0.47,0.39,2025-01-12,1822,SNPP,SNPP,n,2,278.86,0.31,N,0
21.03946,106.58907,297.5,0.42,0.38,2025-01-12,1822,SNPP,SNPP,n,2,285.81,0.82,N,0
21.03812,106.58973,299.51,0.42,0.38,2025-01-12,1822,SNPP,SNPP,n,2,284.89,0.67,N,0
21.018,106.53228,318.18,0.42,0.38,2025-01-12,1822,SNPP,SNPP,n,2,287.19,2.36,N,2
21.01394,106.53579,308.86,0.42,0.38,2025-01-12,1822,SNPP,SNPP,n,2,286.27,0.99,N,2
21.01336,106.53986,305.26,0.42,0.38,2025-01-12,1822,SNPP,SNPP,n,2,287.46,0.99,N,2
21.00988,106.5393,306.31,0.42,0.38,2025-01-12,1822,SNPP,SNPP,n,2,284.09,0.99,N,0
20.99023,106.35131,295.24,0.43,0.38,2025-01-12,1822,SNPP,SNPP,n,2,278.79,0.46,N,0
20.93071,106.67155,323.57,0.42,0.38,2025-01-12,1822,SNPP,SNPP,n,2,282.87,2.15,N,0
21.00218,105.77759,300.13,0.45,0.39,2025-01-12,1822,SNPP,SNPP,n,2,282.53,0.62,N,0
20.52988,105.86427,295.33,0.44,0.39,2025-01-12,1823,SNPP,SNPP,n,2,283.65,0.5,N,2
20.45217,105.88438,295.66,0.44,0.39,2025-01-12,1823,SNPP,SNPP,n,2,284.33,0.7,N,0
20.40663,105.89872,309.09,0.44,0.39,2025-01-12,1823,SNPP,SNPP,n,2,284.54,1.37,N,2
20.4025,105.90238,304.12,0.44,0.39,2025-01-12,1823,SNPP,SNPP,n,2,286.03,0.94,N,2
20.39895,105.90183,316.03,0.44,0.39,2025-01-12,1823,SNPP,SNPP,n,2,288.24,2.16,N,2
20.34031,105.91138,297.95,0.44,0.38,2025-01-12,1823,SNPP,SNPP,n,2,285.18,0.57,N,0
20.11404,105.50189,332.2,0.33,0.55,2025-01-13,0534,SNPP,SNPP,n,2,294.28,3.09,D,0
20.66895,105.17449,344,0.34,0.56,2025-01-13,0534,SNPP,SNPP,n,2,291.95,4.66,D,0
20.67178,105.17551,342.11,0.34,0.56,2025-01-13,0534,SNPP,SNPP,n,2,292.95,4.5,D,0
21.11747,106.84345,355.48,0.52,0.5,2025-01-13,0534,SNPP,SNPP,n,2,300.26,10.67,D,0
21.1175,106.84556,338.31,0.52,0.5,2025-01-13,0534,SNPP,SNPP,n,2,296.89,7.19,D,0
21.10804,106.75191,340.89,0.52,0.5,2025-01-13,0534,SNPP,SNPP,n,2,302.06,7.47,D,0
20.87273,105.46355,367,0.32,0.55,2025-01-13,0534,SNPP,SNPP,h,2,299.74,27.17,D,0
20.87211,105.46061,341.91,0.32,0.55,2025-01-13,0534,SNPP,SNPP,n,2,294.55,17.07,D,0
20.97232,105.79552,334.77,0.61,0.53,2025-01-13,0534,SNPP,SNPP,n,2,294.22,4.06,D,0
20.86852,104.87499,333.41,0.35,0.57,2025-01-13,0534,SNPP,SNPP,n,2,292.92,2.6,D,0
21.42457,106.3168,326.8,0.55,0.51,2025-01-13,0535,SNPP,SNPP,n,2,294.35,1.82,D,0
21.19581,105.09204,331.54,0.33,0.55,2025-01-13,0535,SNPP,SNPP,n,2,293.27,1.18,D,0
21.19778,105.08997,333.6,0.33,0.55,2025-01-13,0535,SNPP,SNPP,n,2,294.47,1.96,D,0
21.27431,104.97366,335.97,0.34,0.56,2025-01-13,0535,SNPP,SNPP,n,2,296.1,3.64,D,0
21.27371,104.97079,347.94,0.34,0.56,2025-01-13,0535,SNPP,SNPP,n,2,292.69,3.64,D,0
21.27135,104.97301,367,0.34,0.56,2025-01-13,0535,SNPP,SNPP,h,2,295.38,5.88,D,0
21.47442,105.71223,331.41,0.6,0.53,2025-01-13,0535,SNPP,SNPP,n,2,292.76,3.41,D,0
21.59375,106.24548,327.65,0.55,0.51,2025-01-13,0535,SNPP,SNPP,n,2,297.77,5.41,D,0
21.55978,106.07858,338.92,0.57,0.52,2025-01-13,0535,SNPP,SNPP,n,2,294.1,6.99,D,0
21.59733,106.23902,352.16,0.55,0.51,2025-01-13,0535,SNPP,SNPP,n,2,294.46,14,D,0
21.48491,104.96619,338.73,0.33,0.56,2025-01-13,0535,SNPP,SNPP,n,2,290.52,2.87,D,0
21.48258,104.96631,329.41,0.33,0.56,2025-01-13,0535,SNPP,SNPP,n,2,292.6,3.07,D,0
21.79255,106.41263,326.53,0.54,0.5,2025-01-13,0535,SNPP,SNPP,n,2,292.43,2.82,D,0
21.73262,105.48276,338.23,0.61,0.54,2025-01-13,0535,SNPP,SNPP,n,2,293.24,7.74,D,0
21.73141,105.47698,334.34,0.61,0.54,2025-01-13,0535,SNPP,SNPP,n,2,292.05,7.74,D,0
21.86059,105.0089,340.68,0.33,0.55,2025-01-13,0535,SNPP,SNPP,n,2,291.86,4.22,D,0
21.59915,106.24257,321.79,0.54,0.5,2025-01-13,1803,SNPP,SNPP,n,2,284.54,2.53,N,0
21.60052,106.14254,300.53,0.54,0.51,2025-01-13,1803,SNPP,SNPP,n,2,280.73,1,N,0
21.23318,106.4912,302.52,0.51,0.49,2025-01-13,1804,SNPP,SNPP,n,2,282.14,2.49,N,0
21.22936,106.48886,299.09,0.51,0.49,2025-01-13,1804,SNPP,SNPP,n,2,283.28,1.33,N,0
21.01547,106.53159,297.47,0.5,0.49,2025-01-13,1804,SNPP,SNPP,n,2,286.21,0.93,N,2
21.01492,106.53651,297.21,0.5,0.49,2025-01-13,1804,SNPP,SNPP,n,2,287.16,0.93,N,2
21.04832,105.24218,307.73,0.61,0.53,2025-01-13,1804,SNPP,SNPP,n,2,283.22,2.55,N,0
21.0477,105.24815,305.13,0.61,0.53,2025-01-13,1804,SNPP,SNPP,n,2,282.29,1.7,N,0
21.04684,105.2475,322.05,0.61,0.53,2025-01-13,1804,SNPP,SNPP,n,2,283.03,4.17,N,0
21.30742,106.4793,344.05,0.54,0.68,2025-01-14,0516,SNPP,SNPP,n,2,289.65,6.39,D,0
21.30553,106.48208,356.95,0.54,0.68,2025-01-14,0516,SNPP,SNPP,n,2,291.23,8.52,D,0
20.39987,105.2927,334.62,0.48,0.65,2025-01-14,0656,SNPP,SNPP,n,2,293.88,2.05,D,0
20.64929,105.47182,349.32,0.5,0.66,2025-01-14,0656,SNPP,SNPP,n,2,294.62,9.26,D,0
20.64971,105.47339,346.25,0.5,0.66,2025-01-14,0656,SNPP,SNPP,n,2,294.12,7.38,D,0
21.19048,105.0239,328.31,0.47,0.64,2025-01-14,0656,SNPP,SNPP,n,2,293.9,5.01,D,0
21.43146,105.75298,333.41,0.53,0.67,2025-01-14,0656,SNPP,SNPP,n,2,290.8,2.65,D,0
21.43782,105.7534,331.87,0.53,0.67,2025-01-14,0656,SNPP,SNPP,n,2,289.71,2.96,D,0
21.52062,105.71339,330.79,0.53,0.67,2025-01-14,0656,SNPP,SNPP,n,2,293.49,4.83,D,0
21.76121,104.91652,330.16,0.47,0.64,2025-01-14,0656,SNPP,SNPP,n,2,293.53,3.02,D,0
21.76334,104.91658,332.4,0.47,0.64,2025-01-14,0656,SNPP,SNPP,n,2,293.15,2.83,D,0
21.93765,105.08583,348.36,0.49,0.65,2025-01-14,0656,SNPP,SNPP,n,2,294.35,6.74,D,0
21.48225,105.86799,295.46,0.57,0.69,2025-01-14,1745,SNPP,SNPP,n,2,282.95,1.3,N,0
21.49148,105.72842,327.69,0.52,0.5,2025-01-15,0637,SNPP,SNPP,n,2,291.16,3.19,D,0
21.6509,106.56059,339.72,0.6,0.53,2025-01-15,0637,SNPP,SNPP,n,2,292.71,6.66,D,0
21.78304,105.98843,331.36,0.55,0.51,2025-01-15,0637,SNPP,SNPP,n,2,293.18,4.84,D,0
21.83299,105.96327,329.04,0.55,0.51,2025-01-15,0637,SNPP,SNPP,n,2,295.21,3.96,D,0
20.15105,105.53068,333.41,0.42,0.37,2025-01-16,0618,SNPP,SNPP,n,2,289.79,3.32,D,0
20.61768,105.63152,334.12,0.42,0.38,2025-01-16,0618,SNPP,SNPP,n,2,292.63,3.08,D,0
20.65898,105.17712,332.66,0.41,0.37,2025-01-16,0618,SNPP,SNPP,n,2,294.66,2.15,D,0
20.6624,105.1766,334.02,0.41,0.37,2025-01-16,0618,SNPP,SNPP,n,2,290.97,4.13,D,0
21.01744,106.53031,333.46,0.46,0.39,2025-01-16,0618,SNPP,SNPP,n,2,306.58,3.85,D,2
21.01833,106.53149,332.75,0.46,0.39,2025-01-16,0618,SNPP,SNPP,n,2,305.76,3.28,D,2
20.97528,106.09323,343.37,0.44,0.39,2025-01-16,0618,SNPP,SNPP,n,2,297,6.4,D,0
21.09182,106.81095,344.2,0.48,0.4,2025-01-16,0618,SNPP,SNPP,n,2,302.11,16.06,D,0
21.10578,106.83184,346.53,0.48,0.4,2025-01-16,0618,SNPP,SNPP,n,2,302.59,9.8,D,0
20.92439,105.48227,346.22,0.42,0.38,2025-01-16,0618,SNPP,SNPP,n,2,299.87,9.72,D,0
21.14684,106.60888,331.12,0.47,0.4,2025-01-16,0618,SNPP,SNPP,n,2,296.65,3.36,D,0
21.14626,106.6044,331.24,0.47,0.4,2025-01-16,0618,SNPP,SNPP,n,2,297.1,3.36,D,0
21.18536,106.47942,346.57,0.46,0.39,2025-01-16,0618,SNPP,SNPP,n,2,302.05,6.79,D,0
21.18902,106.47916,338.61,0.46,0.39,2025-01-16,0618,SNPP,SNPP,n,2,298.41,6.79,D,0
21.04904,105.17683,331.41,0.41,0.37,2025-01-16,0618,SNPP,SNPP,n,2,297.25,2.47,D,0
21.26152,106.68813,332.46,0.47,0.4,2025-01-16,0618,SNPP,SNPP,n,2,296.58,1.99,D,0
21.26071,106.68512,329.42,0.47,0.4,2025-01-16,0618,SNPP,SNPP,n,2,294.86,15.1,D,0
21.26493,106.6889,330.76,0.47,0.4,2025-01-16,0618,SNPP,SNPP,n,2,294.92,9.16,D,0
21.26436,106.68445,338.1,0.47,0.4,2025-01-16,0618,SNPP,SNPP,n,2,300.79,15.1,D,0
21.31296,106.82883,352.32,0.48,0.4,2025-01-16,0618,SNPP,SNPP,n,2,298.43,12.93,D,0
21.33993,106.83377,334.02,0.48,0.4,2025-01-16,0618,SNPP,SNPP,n,2,302.91,2.93,D,0
21.26426,105.07494,327.66,0.41,0.37,2025-01-16,0619,SNPP,SNPP,n,2,294.97,1.57,D,0
21.27039,104.96894,330.95,0.41,0.37,2025-01-16,0619,SNPP,SNPP,n,2,293.44,2.07,D,0
21.37435,105.66977,326.95,0.43,0.38,2025-01-16,0619,SNPP,SNPP,n,2,290.6,1.67,D,0
21.43832,105.66743,350.2,0.43,0.38,2025-01-16,0619,SNPP,SNPP,n,2,292.87,6.22,D,0
21.43777,105.66343,339.95,0.43,0.38,2025-01-16,0619,SNPP,SNPP,n,2,292,6.22,D,0
21.38459,104.86655,345.31,0.41,0.37,2025-01-16,0619,SNPP,SNPP,n,2,295.68,7.97,D,0
21.68408,106.62788,331.16,0.48,0.4,2025-01-16,0619,SNPP,SNPP,n,2,296.63,2.32,D,0
21.68367,106.62943,331.95,0.48,0.4,2025-01-16,0619,SNPP,SNPP,n,2,297.19,3.47,D,0
21.55125,105.05829,330.33,0.41,0.37,2025-01-16,0619,SNPP,SNPP,n,2,294.27,2.02,D,0
21.55642,105.04528,330.97,0.41,0.37,2025-01-16,0619,SNPP,SNPP,n,2,298.1,1.94,D,0
21.60618,105.32385,333.92,0.42,0.38,2025-01-16,0619,SNPP,SNPP,n,2,296.82,5.1,D,0
21.73843,106.25748,329.09,0.46,0.39,2025-01-16,0619,SNPP,SNPP,n,2,297.77,2.61,D,0
21.70633,106.02146,341.05,0.45,0.39,2025-01-16,0619,SNPP,SNPP,n,2,294.92,8.29,D,0
21.60958,105.32301,343.4,0.42,0.38,2025-01-16,0619,SNPP,SNPP,n,2,303.42,27.64,D,0
21.70492,106.02243,332.41,0.45,0.39,2025-01-16,0619,SNPP,SNPP,n,2,296.98,8.89,D,0
21.70436,106.01813,329.57,0.45,0.39,2025-01-16,0619,SNPP,SNPP,n,2,292.42,4.75,D,0
21.73886,106.25389,328.56,0.46,0.39,2025-01-16,0619,SNPP,SNPP,n,2,295.25,1.09,D,0
21.60369,105.13962,332.95,0.42,0.37,2025-01-16,0619,SNPP,SNPP,n,2,296.17,4.03,D,0
21.74879,106.16171,328.65,0.45,0.39,2025-01-16,0619,SNPP,SNPP,n,2,294.63,1.63,D,0
21.6618,105.02855,337.39,0.41,0.37,2025-01-16,0619,SNPP,SNPP,n,2,298.56,7.91,D,0
21.74307,105.5331,327.29,0.43,0.38,2025-01-16,0619,SNPP,SNPP,l,2,300.23,2.52,D,0
21.89363,106.13701,338.91,0.45,0.39,2025-01-16,0619,SNPP,SNPP,n,2,294.91,8.28,D,0
21.86692,105.91098,339.24,0.44,0.39,2025-01-16,0619,SNPP,SNPP,n,2,297.19,11.07,D,0
21.78476,105.00941,331.19,0.41,0.37,2025-01-16,0619,SNPP,SNPP,n,2,296.24,3.93,D,0
21.78398,105.00962,331.45,0.41,0.37,2025-01-16,0619,SNPP,SNPP,n,2,297.77,4.18,D,0
21.91587,105.02981,325.87,0.41,0.37,2025-01-16,0619,SNPP,SNPP,n,2,296.89,1.13,D,0
21.92224,106.40221,298.07,0.47,0.4,2025-01-16,1847,SNPP,SNPP,n,2,284.55,1.52,N,0
21.70368,106.38618,303.68,0.47,0.4,2025-01-16,1847,SNPP,SNPP,n,2,284.09,0.93,N,0
21.6282,106.43011,304.06,0.48,0.4,2025-01-16,1847,SNPP,SNPP,n,2,283.93,0.84,N,0
21.56054,105.87014,304.82,0.45,0.39,2025-01-16,1847,SNPP,SNPP,n,2,284.3,0.83,N,2
21.55893,105.8672,303.97,0.45,0.39,2025-01-16,1847,SNPP,SNPP,n,2,284.2,0.77,N,2
21.55817,105.87154,297.77,0.45,0.39,2025-01-16,1847,SNPP,SNPP,n,2,283.97,0.77,N,0
21.22526,106.51725,297.37,0.49,0.4,2025-01-16,1848,SNPP,SNPP,n,2,283.57,0.72,N,0
21.22363,106.51476,296.13,0.49,0.4,2025-01-16,1848,SNPP,SNPP,n,2,283.99,0.68,N,0
21.16884,105.91671,304.8,0.46,0.39,2025-01-16,1848,SNPP,SNPP,n,2,284.2,0.76,N,0
21.02036,106.53053,298.63,0.49,0.4,2025-01-16,1848,SNPP,SNPP,n,2,287.56,0.97,N,2
